brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,product_name,slug
dell,Dell Inspiron 7430 2 in 1 Touch Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),87290,60.0,intel,core i5,10,12,16,ssd,1024,no secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Dell Inspiron 7430 2 in 1 Touch Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),dell-inspiron-7430-2-in-1-touch-laptop-13th-gen-core-i5-16gb-1tb-ssd-win11
dell,Dell Vostro 3430 VN3430RHXFG001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),60490,63.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Dell Vostro 3430 VN3430RHXFG001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),dell-vostro-3430-vn3430rhxfg001orb1-laptop-13th-gen-core-i5-8gb-512gb-ssd-win11-pro
lenovo,Lenovo Yoga 6 82WV0058IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),77990,60.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Lenovo Yoga 6 82WV0058IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),lenovo-yoga-6-82wv0058in-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
asus,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),89990,76.0,intel,core i7,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),asus-tuf-gaming-f15-fx577zc-hn192w-gaming-laptop-12th-gen-core-i7-16gb-1tb-ssd-win11-4gb-graph
msi,MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),96990,76.0,intel,core i7,10,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,MSI Thin GF63 12VE-664IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),msi-thin-gf63-12ve-664in-gaming-laptop-12th-gen-core-i7-16gb-1tb-ssd-win11-6gb-graph
msi,MSI Thin GF63 12VF-663IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),104990,77.0,intel,core i7,10,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 12VF-663IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),msi-thin-gf63-12vf-663in-gaming-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-8gb-graph
msi,MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),149990,79.0,intel,core i7,10,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,2,MSI Katana 17 B12VGK-672IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-katana-17-b12vgk-672in-gaming-laptop-12th-gen-core-i7-16gb-1tb-ssd-win11-home-8gb-graph
msi,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),149990,76.0,intel,core i7,14,20,8,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,2560,1440,windows,2,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-pulse-17-b13vgk-666in-gaming-laptop-13th-gen-core-i7-8gb-1tb-ssd-win11-home-8gb-graph
msi,MSI Katana 17 B12VFK-668IN Gaming Laptop (12th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),114990,77.0,intel,core i7,10,16,8,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,2,MSI Katana 17 B12VFK-668IN Gaming Laptop (12th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-katana-17-b12vfk-668in-gaming-laptop-12th-gen-core-i7-8gb-1tb-ssd-win11-home-8gb-graph
msi,MSI Thin GF63 11UCX-1497IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55990,69.0,intel,core i5,6,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 11UCX-1497IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-thin-gf63-11ucx-1497in-gaming-laptop-11th-gen-core-i5-8gb-512gb-ssd-win11-home-4gb-graph
msi,MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),58990,71.0,intel,core i5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-thin-gf63-11ucx-1496in-gaming-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
msi,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55990,70.0,intel,core i5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),msi-thin-gf63-11sc-1493in-gaming-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
msi,MSI Pulse 17 B13VGK-652IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),199990,83.0,intel,core i9,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,2,MSI Pulse 17 B13VGK-652IN Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),msi-pulse-17-b13vgk-652in-gaming-laptop-13th-gen-core-i9-16gb-1tb-ssd-win11-home-8gb-graph
hp,HP Victus 15-fa1064TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),119400,72.0,intel,core i7,14,20,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa1064TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-victus-15-fa1064tx-gaming-laptop-13th-gen-core-i7-16gb-512gb-ssd-win11-home-6gb-graph
hp,HP Victus  15-fa1060TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99999,71.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus  15-fa1060TX  Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-victus-15-fa1060tx-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home-6gb-graph
lenovo,Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37500,59.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-3-15itl05-81x800n1in-laptop-11th-gen-core-i3-8gb-512gb-ssd-win11
hp,HP Omen 16-u0023TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),239299,86.0,intel,core i9,24,32,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.1,2560,1600,windows,1,HP Omen 16-u0023TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),hp-omen-16-u0023tx-gaming-laptop-13th-gen-core-i9-32gb-1tb-ssd-win11-home-8gb-graph
hp,HP Omen 16-wf0052TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),132599,75.0,intel,core i5,14,20,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-wf0052TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-omen-16-wf0052tx-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home-6gb-graph
hp,HP Victus 15-fb0153AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),50999,67.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fb0153AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fb0153ax-gaming-laptop-amd-ryzen-5-5600h-8gb-512gb-ssd-win11-4gb-graph
asus,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37588,59.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),asus-vivobook-14-2023-x1404za-nk321ws-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11-home
asus,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36990,57.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1504ZA-NJ325WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),asus-vivobook-15-x1504za-nj325ws-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),58990,64.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,amd,integrated,False,14.0,1920,1200,windows,1,Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-5-82xe004rin-laptop-amd-ryzen-5-7530u-16gb-512gb-ssd-win11
hp,HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),105036,67.0,intel,core i7,10,12,16,ssd,512,no secondary storage,0,intel,integrated,True,13.3,2880,1800,windows,1,HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),hp-envy-x360-13-bf0141tu-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),43990,58.0,amd,ryzen 5,4,8,16,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-3-82xq008vin-laptop-amd-ryzen-5-7520u-16gb-512gb-ssd-win11
hp,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),101800,72.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-omen-16-wd0770tx-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home-6gb-graph
asus,Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),94990,72.0,intel,core i7,10,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),asus-vivobook-16x-2023-k3605zc-mbn741ws-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-home-4gb-graph
asus,Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990,66.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-vivobook-pro-15-m6500qfb-lk541ws-laptop-amd-ryzen-5-5600h-16gb-512gb-ssd-win11-4gb-graph
acer,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),159990,79.0,intel,core i9,24,32,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),acer-predator-16-nh-qlusi-005-laptop-13th-gen-core-i9-16gb-1tb-ssd-win11-8gb-graph
asus,Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),72990,72.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-vivobook-pro-15-m6500qfb-lk742ws-laptop-ryzen-7-5800h-16gb-512gb-ssd-win11-4gb-graph
msi,MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),119990,73.0,intel,core i7,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic),msi-prestige-16-a13ucx-250in-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-4gb-graphic
hp,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),56490,70.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,amd,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),hp-victus-15-fb0134ax-gaming-laptop-amd-ryzen-5-5600h-16gb-512gb-ssd-win11-4gb-graph
dell,Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37281,58.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),dell-inspiron-3520-in3520ktmfj001ors1-laptop-11th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69494,60.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,2,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),lenovo-ideapad-slim-5-82xd003pin-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
asus,Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),32790,54.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),asus-vivobook-15-x1500ea-ej326ws-laptop-11th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),97990,72.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),lenovo-loq-15irh8-82xv00f7in-2023-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-8gb-graph
hp,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),78100,67.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,True,14.0,1920,1080,windows,1,HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),hp-pavilion-x360-14-ek1074tu-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
lenovo,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),91490,71.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),lenovo-loq-15irh8-82xv00f6in-2023-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-6gb-graph
hp,HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36790,60.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),hp-15s-fr2515tu-laptop-11th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),88527,73.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),lenovo-loq-15aph8-82xt004hin-2023-gaming-laptop-amd-ryzen-7-7840hs-16gb-512gb-ssd-win11-6gb-graph
asus,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),59990,64.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),asus-vivobook-15-x1502za-ej545ws-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11
msi,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),299990,89.0,intel,core i9,24,32,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),msi-vector-gp68hx-13vh-072in-gaming-laptop-13th-gen-core-i9-32gb-1tb-ssd-win11-12gb-graph
lenovo,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990,73.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),lenovo-loq-15aph8-82xt004jin-2023-gaming-laptop-amd-ryzen-7-7840hs-16gb-512gb-ssd-win11-6gb-graph
hp,HP Omen 16-wf0111TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),146990,77.0,intel,core i7,16,24,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-wf0111TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),hp-omen-16-wf0111tx-gaming-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-home-8gb-graph
lenovo,Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),109990,75.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),lenovo-loq-15aph8-82xt009cin-2023-gaming-laptop-amd-ryzen-7-7840hs-16gb-512gb-ssd-win11-8gb-graph
hp,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),123010,73.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.0,1920,1080,windows,1,HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),hp-omen-16-xf0059ax-gaming-laptop-amd-ryzen-7-7840hs-16gb-512gb-ssd-win11-8gb-graph
asus,Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),25990,45.0,intel,celeron,2,2,4,ssd,256,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),asus-vivobook-go-15-e510ma-ej001w-laptop-celeron-n4020-4gb-256gb-ssd-win11-home
hp,HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),139990,77.0,intel,core i7,16,24,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),hp-omen-16-wf0055tx-gaming-laptop-13th-gen-core-i7-16gb-512gb-ssd-win11-home-8gb-graph
acer,Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67499,65.0,intel,core i5,8,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),acer-nitro-5-an515-58-nh-qfhsi-008-gaming-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-4gb-graph
acer,Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),35990,58.0,amd,ryzen 5,6,12,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),acer-aspire-lite-al15-51-2023-laptop-amd-ryzen-5-5500u-8gb-512gb-ssd-win11
lenovo,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),225190,73.0,intel,core i7,10,12,16,ssd,1024,no secondary storage,0,intel,integrated,True,13.3,2880,1800,windows,3,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),lenovo-yoga-book-9i-2023-82yq001din-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11
hp,HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11),22990,44.0,amd,other,2,2,4,ssd,256,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11),hp-255-g8-laptop-amd-athlon-3050u-4gb-256gb-ssd-win11
dell,Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),84490,60.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,13.3,2560,1600,windows,1,Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),dell-inspiron-5330-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11
dell,Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),257490,85.0,intel,core i7,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,True,15.6,3456,2160,windows,1,Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),dell-xps-15-9530-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-6gb-graph
dell,Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),95990,63.0,intel,core i7,12,16,16,ssd,512,no secondary storage,0,intel,integrated,False,13.3,2560,1600,windows,1,Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),dell-inspiron-5330-laptop-13th-gen-core-i7-16gb-512gb-ssd-win11
asus,Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39390,57.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),asus-vivobook-15-x1504za-nj321ws-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11
